rank;name;gameId;elo;country;countryCode;
520;Ivan Teo;73872674;1586;Singapore;sg;
521;Mani Gardwell;1812;1586;New Zealand;nz;
522;Chih Wei Huang;67928751;1586;Taiwan;tw;
523;Jim Cross;55954369;1585;United States of America;us;
524;Rory Milne;27526237;1585;New Zealand;nz;
525;Stewart Mcgirt;6148;1585;United States of America;us;
526;Andrew Goode;54419149;1585;United States of America;us;
527;Jared Fung;97929295;1585;New Zealand;nz;
528;Alexandros Argyriou;85767485;1585;Greece;gr;
529;Kevin Lerens;55814454;1584;Belgium;be;
530;Drayton Ganz;84565474;1584;United States of America;us;
531;Jason Thomson-Sheck;55191691;1584;New Zealand;nz;
532;(ALAS) Barry Sirimanne;16332336;1583;Malaysia;my;
533;Remington Morris;33458126;1583;United States of America;us;
534;Keith Yong;67154984;1583;Malaysia;my;
535;Joshua Sung;92733369;1583;United States of America;us;
536;Tanmay Bhanushali;14855337;1583;United States of America;us;
537;Tyler Green;17926296;1583;United States of America;us;
538;Holden Isaacs;26142484;1583;United States of America;us;
539;Alex Keeler;78219681;1583;United States of America;us;
540;Thorsten Drescher;35349415;1583;Germany;de;
541;Ricardo Manrique;38761235;1583;Germany;de;
542;Law [Blue Pitch] Wen;51398692;1582;Hong Kong;hk;
543;Dmitry Sorokin;93142718;1582;United States of America;us;
544;Tanner Propst;95174548;1582;United States of America;us;
545;Matúš Martinko;46422687;1582;Slovakia;sk;
546;Austin Mender;39438515;1582;United States of America;us;
547;Michael Berg;46743639;1582;United States of America;us;
548;Dimos Kaloupis;64938496;1581;Canada;ca;
549;Julius Jonauskas;28517173;1581;Lithuania;lt;
550;Alex Enslow;72837421;1581;United States of America;us;
551;Hayden Jeanson;28148154;1581;Canada;ca;
552;Kenni Pedersen;14742733;1581;Denmark;dk;
553;Pathomtarn (Tony) Arsaithamkul;46149562;1581;Thailand;th;
554;Travis Wong;67269485;1580;Singapore;sg;
555;Aimran Kamarul Bahrin;39589166;1580;Malaysia;my;
556;Samuel Mitchell;13435317;1580;United States of America;us;
557;Krister Lindroos;42963368;1579;Finland;fi;
558;Chen Wei Li;72315395;1579;Taiwan;tw;
559;Grant Bartel;32441182;1579;Canada;ca;
560;Jack [Blue Pitch] Tang;17666396;1579;Hong Kong;hk;
561;Francesc Bosch;51363245;1579;Spain;es;
562;Ian Carrico;19232641;1579;United States of America;us;
563;Xiaoliang Yang;67954858;1579;Germany;de;
564;Kuan Li;2412;1579;Australia;au;
565;James Teeple;34447728;1579;United States of America;us;
566;Christopher Clay Jr;13238534;1578;United States of America;us;
567;Daniel Johnson;92738678;1578;United States of America;us;
568;Rafael Salsa;26466954;1578;Portugal;pt;
569;Mychael Caywood;34968527;1578;United States of America;us;
570;ANDREW WEBBER;89975741;1578;United States of America;us;
571;YiFei Ruan;14316532;1578;Australia;au;
572;Sergio Ruiz "Clenyu";39348322;1578;Spain;es;
573;Jachym Flidr;69522988;1578;Czechia;cz;
574;christophe Joseph;96367976;1578;France;fr;
575;(IG) Davin;42823245;1578;Malaysia;my;
576;May Made;31638937;1577;France;fr;
577;John Dinh;52961442;1577;United States of America;us;
578;Natanael Avellino;56758587;1577;Indonesia;id;
579;Benjamin Harms;27416228;1577;Germany;de;
580;Jimmy Le;14214762;1577;United States of America;us;
581;Ed Ross;14845278;1577;United Kingdom;gb;
582;Evan Herndon;74942341;1577;United States of America;us;
583;Chen Ming;18484287;1576;Taiwan;tw;
584;Josep Giné;88139321;1576;Spain;es;
585;Benjamin Atchison;61124362;1576;United States of America;us;
586;Drew Keeney;91886931;1576;United States of America;us;
587;Dr. Daniel McKay;9357;1576;New Zealand;nz;
588;Kyle Moss;74939381;1576;United States of America;us;
589;Brian Moss;45529617;1575;United States of America;us;
590;Alfonso Bueno;86192565;1575;Spain;es;
591;Abdurrahman Putra;57465566;1575;Indonesia;id;
592;Aaron Khoo;62636631;1575;Singapore;sg;
593;Kevin Canales;77424125;1575;United States of America;us;
594;Fedir Kokhan;91167569;1575;Switzerland;ch;
595;Khoi Dinh;77386791;1575;New Zealand;nz;
596;Pierre-Olivier Vallerand Beaudry;54418765;1575;Canada;ca;
597;Jonny Chapman;72416335;1575;United Kingdom;gb;
598;chen shr jiang;49873897;1575;Taiwan;tw;
599;kyle femmer;28344984;1574;United States of America;us;
600;Benjamin Cumming;55295647;1574;United States of America;us;
601;Duy Ta;26959281;1574;Vietnam;vn;
602;Eugene Phua;69843555;1574;Singapore;sg;
603;Stephen McKeever;54177126;1574;Ireland;ie;
604;Miles Slack;46523182;1574;United States of America;us;
605;Nils Klaper;32634986;1574;Germany;de;
606;Emmanuel Barron;12333981;1574;United States of America;us;
607;Brett Rogers;8261;1574;New Zealand;nz;
608;George Jones;86671164;1573;United Kingdom;gb;
609;Gustavo Sanchez;11241531;1573;United States of America;us;
610;Travis Yeo;49424621;1573;United States of America;us;
611;Thibaut De Meyer;97539279;1573;Belgium;be;
612;Brooks Mitchell;76839698;1573;United States of America;us;
613;Anthony DT Zichella;92893493;1573;United States of America;us;
614;Benjamin Meffert;33921748;1573;United States of America;us;
615;Nuno Amaral;88479682;1573;Portugal;pt;
616;Todd Caudill;96126343;1573;United States of America;us;
617;Scott Morris;45585496;1572;United Kingdom;gb;
618;Łukasz Mirek;76348612;1572;Poland;pl;
619;Nish Nimmagadda;94162536;1572;New Zealand;nz;
620;Bernhard Auer;18352841;1572;Austria;at;
621;Zachary Cauchi;25749648;1572;Australia;au;
622;Daniel Peuker;52266729;1572;Germany;de;
623;Joseph Allen;66555541;1572;United States of America;us;
624;Sebastiano Cavallo;35376327;1572;United States of America;us;
625;Eric Wainright;58447558;1572;United States of America;us;
626;Hon-man Yau;95915453;1571;United Kingdom;gb;
627;Domonkos Ács;11397949;1571;Hungary;hu;
628;William Bradshaw;59166293;1571;United States of America;us;
629;Arjun Garg;78768912;1571;United States of America;us;
630;connor rooney;84647317;1571;United States of America;us;
631;Mark Tung;2763;1571;New Zealand;nz;
632;Cameron Moore;33238477;1571;United States of America;us;
633;Martin Okruhlica;67523138;1571;Slovakia;sk;
634;Nolan Stockwell;28878964;1571;United States of America;us;
635;Calvin Holt;69538258;1570;United States of America;us;
636;Kyle Waple;12973188;1570;United States of America;us;
637;Phillip Vu;61673326;1570;United States of America;us;
638;shawn Hill;83342977;1570;Canada;ca;
639;Paul White;54286944;1570;United States of America;us;
640;Dexter Rei-Maynard;2247;1570;New Zealand;nz;
641;Brandon Chow;88695578;1570;Canada;ca;
642;adam bidler;58485739;1570;United States of America;us;
643;Kelly Hoesing;62751252;1570;United States of America;us;
644;Simon Denning;96487113;1570;United Kingdom;gb;
645;Chase Keaten;69515898;1570;United States of America;us;
646;Zack Covington;47211887;1570;United States of America;us;
647;Pietro Gerletti;94558387;1570;Italy;it;
648;Mara Faris;57899695;1570;United States of America;us;
649;Finbarr "Steelfur" Begley;75388611;1570;United Kingdom;gb;
650;Nitya Kalaichelvan;57965844;1569;Malaysia;my;
651;Jerick Fomocod;55275329;1569;United States of America;us;
652;Yong Soon Ooi;65312988;1569;France;fr;
653;Michael Wachouschek;29893871;1569;Switzerland;ch;
654;Kok Bin Ng;33787917;1569;Malaysia;my;
655;Paul Raffournier;49671649;1569;France;fr;
656;Stephen Leany;47269613;1569;United States of America;us;
657;FUNG CC;68511694;1569;Hong Kong;hk;
658;Austin Kim;55858913;1569;United States of America;us;
659;Yael Belder;27995297;1568;Netherlands;nl;
660;Wen Jin Hsu;48349641;1568;Taiwan;tw;
661;Dominic Ze;58776591;1568;Australia;au;
662;Shane Ginter;54618548;1568;United States of America;us;
663;Matt Garner;86571957;1568;United States of America;us;
664;Enrique Boada;81691695;1568;Spain;es;
665;Bryce Morgan;79813552;1568;United States of America;us;
666;Joseph Carter;52488128;1568;United States of America;us;
667;Miłosz Wierzchoń;28978347;1567;Poland;pl;
668;Natalia Berger;23851271;1567;France;fr;
669;Aaron Boyhan;49121591;1567;United Kingdom;gb;
670;Connor Talty;15398895;1567;United States of America;us;
671;Chanon Puttaree;88422745;1567;Thailand;th;
672;Faustin Falissard;78132368;1567;France;fr;
673;Duc Dao;78488452;1567;Vietnam;vn;
674;Nick Spence;89577837;1567;New Zealand;nz;
675;Liam Spronken;32181193;1567;New Zealand;nz;
676;Adam Matecki;16471349;1567;Luxembourg;lu;
677;Matteo Favretto;28646158;1566;Italy;it;
678;Vicent Vilar i Cifre;88656789;1566;Spain;es;
679;Mikkel Emil Kaae Madsen;73731279;1566;Denmark;dk;
680;Laksana Eka S.P.;69811373;1566;Indonesia;id;
681;James Arnesen;17865258;1566;New Zealand;nz;
682;Theodore Tan;35843622;1566;Singapore;sg;
683;Sean Stanley;53524353;1566;New Zealand;nz;
684;Ignacio Rodríguez Villasuso;92262331;1566;Argentina;ar;
685;David Gosney;98846545;1566;United States of America;us;
686;Matt Muus;33717241;1565;Canada;ca;
687;Bartosz Binczyk;11679416;1565;Poland;pl;
688;Onica Lucian;42541594;1565;Romania;ro;
689;Nicholas Loh;27158737;1565;Singapore;sg;
690;Alexander Tsohohey;34992423;1565;Austria;at;
691;Rok Havlas;83523789;1565;Slovenia;si;
692;Dhedy Hindrawan;54889612;1565;Indonesia;id;
693;Joshua Rath;44548897;1565;United States of America;us;
694;Dylan Ashcraft;65261862;1565;United States of America;us;
695;Jan Ban;97914634;1564;Slovenia;si;
696;Ivan Klaric;81836244;1564;Philippines;ph;
697;Toni Savolainen;18424899;1564;Finland;fi;
698;Mikael Borg;39555722;1564;Sweden;se;
699;Pawel Kutesko;45365344;1564;Poland;pl;
700;Ian Shaffer;84556324;1564;United States of America;us;
701;Aaron Simon;38278119;1564;United Kingdom;gb;
702;(IG) Yehan;73347384;1564;Malaysia;my;
703;Yu Watermelon;62535844;1564;Taiwan;tw;
704;Jeremy Chen;28613243;1564;United States of America;us;
705;Avinash Vellavan;78926879;1564;Singapore;sg;
706;Elliot Lucas Marcell Tan;89495937;1564;Singapore;sg;
707;Rene Aho;19866263;1564;Finland;fi;
708;Gene Brumby;3831;1564;New Zealand;nz;
709;Peycho Ivanov;38936591;1564;Bulgaria;bg;
710;Hugh Wang;7994;1564;United States of America;us;
711;Nigel Teo [Gone(FKD)];58358474;1563;Singapore;sg;
712;Louis Solymos;25777598;1563;United States of America;us;
713;Daniel Rothhaar;41363918;1563;United States of America;us;
714;Dimitris Melissinos;85239255;1563;Greece;gr;
715;Jakub "Lemur" Siedlecki;65321153;1563;Poland;pl;
716;Sid Lin;42835718;1563;Taiwan;tw;
717;Chris Borecky;81598525;1563;Canada;ca;
718;Erika Forslöf;99493642;1563;Sweden;se;
719;Colin Bell;84262877;1563;United States of America;us;
720;panagiotis ntemiris;25555878;1563;Greece;gr;
721;Richard McMahon;99459891;1563;United States of America;us;
722;Arran Lawrenson;35955234;1563;United Kingdom;gb;
723;Austin Somers;23824395;1563;United States of America;us;
724;Shaun Leow;42778521;1563;Australia;au;
725;Andrew Prejean;91524267;1563;United States of America;us;
726;Alex Fraser;57334724;1562;United States of America;us;
727;Alexi K;23218265;1562;Malaysia;my;
728;Ville Schalin;21938299;1562;Finland;fi;
729;Magne Gjennestad;35948637;1562;Norway;no;
730;Ryan Biggs;43923743;1562;United States of America;us;
731;Joe Fletcher;73428341;1562;United Kingdom;gb;
732;Andrzej Włodarczyk;15833769;1562;Poland;pl;
733;Soo Park;25565466;1562;United States of America;us;
734;FAN KENG HSU;93936843;1562;Taiwan;tw;
735;Jonathan Suarez;87144417;1562;United States of America;us;
736;Scarforascar Subscribe to;9141;1562;New Zealand;nz;
737;John Wood;17375335;1561;United States of America;us;
738;Mateusz Jasiński;62452649;1561;Poland;pl;
739;Adam Jessell;81824377;1561;United States of America;us;
740;Tin Duong;35461384;1561;United States of America;us;
741;Sebastian Feick;54643173;1561;Germany;de;
742;Si-Jie Gao;34949846;1561;Taiwan;tw;
743;Jagreen Lern;98482218;1561;Poland;pl;
744;Michał "siUa" Matusiewicz;39818895;1561;Poland;pl;
745;Sebastian Russell;56972689;1561;United States of America;us;
746;Grégory Lefebvre;73238818;1561;France;fr;
747;Alejandro Garcia Lliso;62495548;1561;Spain;es;
748;LEO LEE;11422392;1561;Hong Kong;hk;
749;Peter Bråss;42471766;1561;Norway;no;
750;Timothy Scroggs;73784633;1561;United States of America;us;
751;Gaetan Koeckx;98624967;1561;Belgium;be;
752;Joe Barbaro;39683739;1560;Australia;au;
753;George Panagopoulos;92591726;1560;Greece;gr;
754;Evan Dyck;77244853;1560;United States of America;us;
755;Alek Idol;65165676;1560;United States of America;us;
756;YanXun Wu;12379679;1560;Taiwan;tw;
757;Steven De Canck;67291229;1560;Belgium;be;
758;Freek Zwart;14861294;1560;Netherlands;nl;
759;Andrew Clayton;24476467;1560;United States of America;us;
760;Justin Rowland;44275548;1560;United States of America;us;
761;諸葛 村夫;44544671;1560;Taiwan;tw;
762;Hanno Lünser;19566444;1560;Germany;de;
763;Alexander Dobler;32228786;1559;Singapore;sg;
764;ChingHeng Lin;47638976;1559;Taiwan;tw;
765;Yousef Mnahy;36618379;1559;Australia;au;
766;Fee Sen Sei;86643792;1559;Singapore;sg;
767;Tan Joon Chien;54499827;1559;Singapore;sg;
768;Lorenzo Tarateta;67938593;1559;Italy;it;
769;Ryan Mound;97226338;1559;United States of America;us;
770;Nicholas Barlow;76316653;1559;New Zealand;nz;
771;Stephane Doutaz;17547957;1558;France;fr;
772;Hendrik Wytze Kluitenberg;13296116;1558;Netherlands;nl;
773;Simon Frøyen;61164128;1558;Norway;no;
774;Xincheng Hou;28484578;1558;Taiwan;tw;
775;Christian Hohenschuh;17198777;1558;Germany;de;
776;Cyril Bolly;69149723;1558;Belgium;be;
777;Eugene C;36199282;1558;Hong Kong;hk;
778;Berlynn Yeam;67545614;1558;Singapore;sg;
779;Tsz Lung Wu;17872283;1558;Hong Kong;hk;
780;Tim Heibrok;45596418;1558;Germany;de;
781;Felix Chung;84217695;1558;Canada;ca;
782;Bota Claudiu;95973259;1558;Romania;ro;
783;Wayne Tsui;34755755;1558;Hong Kong;hk;
784;Thomas van den Berg;19782189;1558;Netherlands;nl;
785;Robert Bryant;89519556;1558;United States of America;us;
786;Gaál Benjamin;62347947;1558;Hungary;hu;
787;Emily Wang;58899198;1558;United States of America;us;
788;Jake mccormack;88514757;1558;Australia;au;
789;Dustin Chambers;97436129;1558;United States of America;us;
790;Jeppe Madsen;76459445;1557;Denmark;dk;
791;Roy Lai;66872575;1557;Australia;au;
792;martinus indra;34418375;1557;Indonesia;id;
793;Kevin Sossenheimer;29621526;1557;Germany;de;
794;Francesco Lorenzi;31639294;1557;Italy;it;
795;Adzuf Surya;69479861;1557;Indonesia;id;
796;Nathaniel Meserve;32531936;1557;United States of America;us;
797;Kamil Penier;57755272;1557;Poland;pl;
798;Rueylin Jou;11481749;1557;Taiwan;tw;
799;Minh Toan Nguyen;31244677;1557;Switzerland;ch;
800;Toby Beckham;79212565;1557;United Kingdom;gb;
801;Fergus Brown;17558699;1557;United Kingdom;gb;
802;Jesse Trojaniak;91576636;1557;United States of America;us;
803;Jake Gatterer;24629822;1557;United States of America;us;
804;Jacob Johnson;38975614;1557;United States of America;us;
805;Taufik Indrakesuma;31299253;1557;Australia;au;
806;João Monteiro;44227779;1557;Portugal;pt;
807;George Karampinis;77979622;1556;Greece;gr;
808;Deitrich Mohan;26482263;1556;Singapore;sg;
809;Mark Alvin Mendoza;75888523;1556;Philippines;ph;
810;Michał Szubski;29267737;1556;Poland;pl;
811;Jack Raven;15774589;1556;United Kingdom;gb;
812;Marcin Glowacki;24713729;1556;Poland;pl;
813;James Gilchrist;57893936;1556;New Zealand;nz;
814;Michael Fay;46553162;1556;United States of America;us;
815;Guillermo Pedernal;73312477;1556;Spain;es;
816;John Kruk;51671338;1556;Canada;ca;
817;David Le;93477662;1556;United States of America;us;
818;Philipp Kresse;57777244;1555;Germany;de;
819;Bob De jong;56899467;1555;Belgium;be;
820;Zak Murray;19548184;1555;United Kingdom;gb;
821;kou rui yang;25243133;1555;Taiwan;tw;
822;Damien Riggins;29695835;1555;United States of America;us;
823;Brian Ordona;88519762;1555;United States of America;us;
824;Evan Bridges;37453985;1555;United States of America;us;
825;Fabio Albrecht;36442333;1555;Germany;de;
826;Marcus Aviles;67569238;1555;United States of America;us;
827;Hunter Platt;43691836;1555;Canada;ca;
828;Daniel Davila;54485495;1554;United States of America;us;
829;Matthew Whewell;81153357;1554;United Kingdom;gb;
830;niraj mudaliar;23343825;1554;New Zealand;nz;
831;Stefano Cocca;78825359;1554;Italy;it;
832;Cynthia Taylor;18319936;1554;United States of America;us;
833;jordan johnson;65415341;1554;United States of America;us;
834;barry teo;35785866;1554;Singapore;sg;
835;Todd Rowe;28126735;1554;United States of America;us;
836;昀 劉;12397833;1554;Taiwan;tw;
837;Chris Weidinger;11759118;1554;United States of America;us;
838;Lorence Elison Chung;45757444;1554;Taiwan;tw;
839;Arian Sultani;17665392;1554;United Kingdom;gb;
840;Yu Zhang;16785144;1554;Taiwan;tw;
841;Giannis Kouris;15554987;1554;Greece;gr;
842;wes tang;57667694;1554;Canada;ca;
843;Josh Johnson;12453953;1554;United States of America;us;
844;Malcolm MacQuarrie;83111491;1554;Canada;ca;
845;A zi;43257326;1553;Taiwan;tw;
846;Davide Abis;94522961;1553;Italy;it;
847;Joe Whetter;97226316;1553;United Kingdom;gb;
848;Paul Santos;31136853;1553;United States of America;us;
849;Sybren Dewulf;81695863;1553;Belgium;be;
850;Christopher Buonanni;74547648;1553;United States of America;us;
851;Julien Bergeron;38481632;1553;Canada;ca;
852;Dylan Williamson;55769659;1553;United States of America;us;
853;Charles Gilbert;75337828;1553;United States of America;us;
854;András 'Kaptain' Kovács;41117488;1553;Hungary;hu;
855;Billy Horn;65114611;1553;United States of America;us;
856;RONNY MARTIN;55736174;1553;United States of America;us;
857;Italo Molina;11262269;1553;Sweden;se;
858;Cliff Wong;18654275;1553;Hong Kong;hk;
859;Andrea Pizzetti;99438641;1553;Italy;it;
860;James Balthis;43371827;1552;United States of America;us;
861;Ian Siczewicz;98919791;1552;United States of America;us;
862;Basil Bloomer;51917755;1552;Canada;ca;
863;Declan Patrick;69679848;1552;United Kingdom;gb;
864;Ondrej Hus;87416923;1552;Czechia;cz;
865;Bert D'Huyvetter;58249894;1552;Belgium;be;
866;Hao-Han Chuang;44399285;1552;Taiwan;tw;
867;Jose Luis Saenz Soria;68164729;1552;Spain;es;
868;Maxim Villeneuve;58341638;1552;Canada;ca;
869;James Donnithorne-Tait;19299797;1552;Australia;au;
870;Sebastian Linn;93715741;1552;Germany;de;
871;Maxwell Mitchell;55697511;1552;United States of America;us;
